,url_id,url_short_url,url_long_url,url_title,url_description,url_created_date,url_updated_date,visitor_id,url_id_1,visitor_ip,visitor_city,visitor_region,visitor_country,visitor_coords,visitor_isp,visitor_bot,visitor_os,visitor_device,visitor_browser,visitor_machine,visitor_user_agent,visitor_visited_date
45,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,46,1,113.64.57.19,Shantou,Guangdong,China,"23.3712, 116.7223",Chinanet,False,Android 4.4.3,"Kindle Fire HDX 8.9"" WiFi Amazon Kindle Fire HDX 8.9"" WiFi",Amazon Silk 44.2.49,Tablet,"Mozilla/5.0 (Linux; Android 4.4.3; KFAPWI Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Silk/44.2.49 like Chrome/44.0.2403.133 Safari/537.36",2022-11-14 07:32:31.000000
46,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,47,2,113.64.57.19,Shantou,Guangdong,China,"23.3712, 116.7223",Chinanet,False,Android 4.4.3,"Kindle Fire HDX 8.9"" WiFi Amazon Kindle Fire HDX 8.9"" WiFi",Amazon Silk 44.2.49,Tablet,"Mozilla/5.0 (Linux; Android 4.4.3; KFAPWI Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Silk/44.2.49 like Chrome/44.0.2403.133 Safari/537.36",2022-11-14 07:33:30.000000
47,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,48,9,170.85.246.82,San Jose,California,United States,"37.2599, -121.9171",ZSCALER-SJC1,False,Windows XP,Other,Opera 10.10,Desktop,Opera/9.80 (Windows NT 5.1; U; en) Presto/2.2.15 Version/10.10,2022-10-08 09:19:40.000000
48,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,49,3,170.85.246.82,San Jose,California,United States,"37.2599, -121.9171",ZSCALER-SJC1,False,Windows XP,Other,Opera 10.10,Desktop,Opera/9.80 (Windows NT 5.1; U; en) Presto/2.2.15 Version/10.10,2022-10-08 09:20:56.000000
49,8,9b0294,https://hyperiondev-capstone5-flask.cwchan0212.repl.co/,Capstone Project 5: Bookstore Management System (Flask),"Adapted from a previous capstone project, a web application using Flask and SQLite that allows users to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 14:29:12.590838,2023-02-06 00:24:15.047801,50,8,59.104.242.171,Taipei,Taiwan,Taiwan,"None, None",Digital United Inc.,False,Android 5.1.1,Orion R68G Generic_Android_Tablet Orion R68G,Chrome 44.0.2403,Tablet,"Mozilla/5.0 (Linux; Android 5.1.1; Orion R68G Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Safari/537.36",2023-01-29 06:39:11.000000
50,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,51,3,59.104.242.171,Taipei,Taiwan,Taiwan,"None, None",Digital United Inc.,False,Android 5.1.1,Orion R68G Generic_Android_Tablet Orion R68G,Chrome 44.0.2403,Tablet,"Mozilla/5.0 (Linux; Android 5.1.1; Orion R68G Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Safari/537.36",2023-01-29 06:39:11.000000
51,7,a4563b,https://hyperiondev-capstone3-django.cwchan0212.repl.co/,Capstone Project 3 - Task Manager (Django),"Adapted from a previous capstone project, a web application using Django and SQLite that allows users to register, add, edit and generate reports for tasks, utilizing Python, Django, HTML, CSS, and JavaScript.",2023-02-04 14:15:47.474489,2023-02-06 00:23:56.101444,52,7,123.163.97.251,Yingchuan,Henan,China,"None, None",Chinanet,False,Android 4.4.4,Samsung SM-E700H Samsung SM-E700H,Chrome Mobile 45.0.2454,Mobile,"Mozilla/5.0 (Linux; Android 4.4.4; SM-E700H Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36",2022-12-24 02:55:40.000000
52,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,53,2,191.111.114.157,Bogotá,Bogota D.C.,Colombia,"4.6913, -74.032",COLOMBIA TELECOMUNICACIONES S.A. ESP,False,Windows 7,Other,Chrome 47.0.2496,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2496.0 Safari/537.36",2022-10-23 23:29:33.000000
53,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,54,3,191.111.114.157,Bogotá,Bogota D.C.,Colombia,"4.6913, -74.032",COLOMBIA TELECOMUNICACIONES S.A. ESP,False,Windows 7,Other,Chrome 47.0.2496,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2496.0 Safari/537.36",2022-10-23 23:30:18.000000
54,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,55,11,129.197.165.65,Denver,Colorado,United States,"39.7435, -105.0619",,False,Windows 7,Other,Firefox 3.6.3,Desktop,Mozilla/5.0 (Windows; U; Windows NT 6.1; ro; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3,2022-12-13 23:50:06.000000
55,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,56,9,1.168.63.161,Taichung,Taichung City,Taiwan,"24.144, 120.6844",Data Communication Business Group,False,Android 4.2.2,KYY22 Generic_Android KYY22,Android 4.2.2,Mobile,"Mozilla/5.0 (Linux; U; Android 4.2.2; ja-jp; KYY22 Build/100.2.0a30) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2023-01-30 13:52:59.000000
56,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,57,5,1.168.63.161,Taichung,Taichung City,Taiwan,"24.144, 120.6844",Data Communication Business Group,False,Android 4.2.2,KYY22 Generic_Android KYY22,Android 4.2.2,Mobile,"Mozilla/5.0 (Linux; U; Android 4.2.2; ja-jp; KYY22 Build/100.2.0a30) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2023-01-30 13:53:31.000000
57,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,58,6,1.168.63.161,Taichung,Taichung City,Taiwan,"24.144, 120.6844",Data Communication Business Group,False,Android 4.2.2,KYY22 Generic_Android KYY22,Android 4.2.2,Mobile,"Mozilla/5.0 (Linux; U; Android 4.2.2; ja-jp; KYY22 Build/100.2.0a30) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2023-01-30 13:54:45.000000
58,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,59,6,155.245.33.200,Essex,England,United Kingdom,"51.8301, 0.583",Jisc Services Limited,False,iOS 5.1.1,iPhone Apple iPhone,Mobile Safari 5.1,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",2022-11-01 02:43:26.000000
59,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,60,6,155.245.33.200,Essex,England,United Kingdom,"51.8301, 0.583",Jisc Services Limited,False,iOS 5.1.1,iPhone Apple iPhone,Mobile Safari 5.1,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",2022-11-01 02:43:50.000000
60,7,a4563b,https://hyperiondev-capstone3-django.cwchan0212.repl.co/,Capstone Project 3 - Task Manager (Django),"Adapted from a previous capstone project, a web application using Django and SQLite that allows users to register, add, edit and generate reports for tasks, utilizing Python, Django, HTML, CSS, and JavaScript.",2023-02-04 14:15:47.474489,2023-02-06 00:23:56.101444,61,7,155.245.33.200,Essex,England,United Kingdom,"51.8301, 0.583",Jisc Services Limited,False,iOS 5.1.1,iPhone Apple iPhone,Mobile Safari 5.1,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",2022-11-01 02:44:20.000000
61,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,62,13,57.100.117.166,Dublin,Leinster,Ireland,"53.3379, -6.2591",,False,iOS 8.1.1,iPhone Apple iPhone,Mobile Safari 8.0,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4",2022-12-04 07:25:58.000000
62,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,63,9,57.100.117.166,Dublin,Leinster,Ireland,"53.3379, -6.2591",,False,iOS 8.1.1,iPhone Apple iPhone,Mobile Safari 8.0,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4",2022-12-04 07:26:08.000000
63,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,64,4,130.96.201.46,Frankfurt am Main,Hesse,Germany,"50.1188, 8.6843",,False,Windows 7,Other,Chrome 31.0.1650,Desktop,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Safari/537.36",2022-11-02 05:02:19.000000
64,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,65,14,67.229.214.72,Orange,California,United States,"33.7871, -117.8821",VPLSNET,False,iOS 8.1.2,iPad Apple iPad,Mobile Safari 5.0.1,Tablet,"Mozilla/5.0(iPad; U; CPU OS 8_1.2 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.1 Mobile/8F191 Safari/6533.18.5",2022-12-10 19:13:48.000000
65,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,66,3,67.229.214.72,Orange,California,United States,"33.7871, -117.8821",VPLSNET,False,iOS 8.1.2,iPad Apple iPad,Mobile Safari 5.0.1,Tablet,"Mozilla/5.0(iPad; U; CPU OS 8_1.2 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.1 Mobile/8F191 Safari/6533.18.5",2022-12-10 19:14:33.000000
66,9,be3c83,https://self-exchange-rate2.cwchan0212.repl.co/,Side Project: Exchange Rate Tracker,"A web application developed using React Hooks to track currency exchange rates, utilizing Exchangerate.host API for data visualization, utilizing React, JavaScript, HTML, and CSS.",2023-02-04 14:31:21.990263,2023-02-06 00:24:31.282589,67,9,118.202.122.239,Shenyang,Liaoning,China,"41.7806, 123.4314",China Education and Research Network Center,False,Mac OS X 10.11,Mac Apple Mac,Safari 9.0,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.50 (KHTML, like Gecko) Version/9.0 Safari/601.1.50",2022-12-08 20:49:19.000000
67,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,68,3,118.202.122.239,Shenyang,Liaoning,China,"41.7806, 123.4314",China Education and Research Network Center,False,Mac OS X 10.11,Mac Apple Mac,Safari 9.0,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.50 (KHTML, like Gecko) Version/9.0 Safari/601.1.50",2022-12-08 20:50:44.000000
68,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,69,1,118.202.122.239,Shenyang,Liaoning,China,"41.7806, 123.4314",China Education and Research Network Center,False,Mac OS X 10.11,Mac Apple Mac,Safari 9.0,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.50 (KHTML, like Gecko) Version/9.0 Safari/601.1.50",2022-12-08 20:51:41.000000
69,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,70,13,118.202.122.239,Shenyang,Liaoning,China,"41.7806, 123.4314",China Education and Research Network Center,False,Mac OS X 10.11,Mac Apple Mac,Safari 9.0,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.50 (KHTML, like Gecko) Version/9.0 Safari/601.1.50",2022-12-08 20:51:52.000000
70,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,71,4,6.91.246.136,Sierra Vista,Arizona,United States,"31.5558, -110.3099",DNIC-AS-00749,False,Android 4.3,Google Nexus 4 - 4.3 - API 18 - 768x1280 Generic_Android Google Nexus 4 - 4.3 - API 18 - 768x1280,Android 4.3,Mobile,"Mozilla/5.0 (Linux; U; Android 4.3; en-us; Google Nexus 4 - 4.3 - API 18 - 768x1280 Build/JLS36G) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2022-11-11 05:31:50.000000
71,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,72,13,6.91.246.136,Sierra Vista,Arizona,United States,"31.5558, -110.3099",DNIC-AS-00749,False,Android 4.3,Google Nexus 4 - 4.3 - API 18 - 768x1280 Generic_Android Google Nexus 4 - 4.3 - API 18 - 768x1280,Android 4.3,Mobile,"Mozilla/5.0 (Linux; U; Android 4.3; en-us; Google Nexus 4 - 4.3 - API 18 - 768x1280 Build/JLS36G) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2022-11-11 05:32:02.000000
72,2,392aa7,https://replit.com/@cwchan0212/hyperiondev-capstone2?embed=true,Capstone Project 2: Task Manager,"Built a task management tool for small businesses that allows users to log in, register new users, add tasks, and view a list of tasks.",2023-02-02 17:24:33.323112,2023-02-06 00:22:16.185724,73,2,6.91.246.136,Sierra Vista,Arizona,United States,"31.5558, -110.3099",DNIC-AS-00749,False,Android 4.3,Google Nexus 4 - 4.3 - API 18 - 768x1280 Generic_Android Google Nexus 4 - 4.3 - API 18 - 768x1280,Android 4.3,Mobile,"Mozilla/5.0 (Linux; U; Android 4.3; en-us; Google Nexus 4 - 4.3 - API 18 - 768x1280 Build/JLS36G) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2022-11-11 05:33:18.000000
